analysis,dataset,protected_attribute,model,mitigation,config_id,config_label,seed,accuracy,f1,abs_spd,abs_eod,cfs,runtime_seconds,status,error,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,rank_accuracy_desc,rank_cfs_asc,delta_accuracy_vs_default,delta_cfs_vs_default
optional_tuning_sensitivity,adult,sex,xgboost,baseline,deeper,"deeper (d=7, lr=0.05, n=300)",64,0.8701059419622293,0.7046089385474861,0.17460977001393319,0.07360383825366712,0.15982829614105948,1.291929599999989,success,,300,7,0.05,0.9,0.9,1.0,3.0,0.0001535390756947086,-0.0029725997480350985
optional_tuning_sensitivity,adult,sex,xgboost,baseline,deeper,"deeper (d=7, lr=0.05, n=300)",65,0.863196683555965,0.6918021445866483,0.16908781042038631,0.07292491653078648,0.16380466895969958,1.2992903999999896,success,,300,7,0.05,0.9,0.9,2.0,3.0,-0.0013818516812528214,-0.0021244917490632897
optional_tuning_sensitivity,adult,sex,xgboost,baseline,deeper,"deeper (d=7, lr=0.05, n=300)",66,0.8671886995240289,0.6944542564464854,0.1763061473596682,0.06609290966686487,0.1517114761537125,1.3520603999999992,success,,300,7,0.05,0.9,0.9,2.0,4.0,-0.000767695378473765,0.004676082982859486
optional_tuning_sensitivity,adult,sex,xgboost,baseline,deeper,"deeper (d=7, lr=0.05, n=300)",67,0.8679563949025026,0.6999302163293789,0.17126163330914757,0.06078816444095303,0.1549552794415979,1.301784199999986,success,,300,7,0.05,0.9,0.9,1.0,4.0,0.001996007984031878,0.001726351815939442
optional_tuning_sensitivity,adult,sex,xgboost,baseline,deeper,"deeper (d=7, lr=0.05, n=300)",68,0.8639643789344388,0.6917188587334726,0.18427038749169938,0.07286099658981016,0.1567355012617359,1.3713432999999924,success,,300,7,0.05,0.9,0.9,3.0,4.0,-0.0026101642868110453,0.0019471224215242278
optional_tuning_sensitivity,adult,sex,xgboost,baseline,deeper,"deeper (d=7, lr=0.05, n=300)",69,0.8694917856594503,0.7021723896285914,0.16579740233435447,0.0617902596512222,0.15733932328137745,1.2878845999999982,success,,300,7,0.05,0.9,0.9,3.0,2.0,-0.001535390756947641,-0.0025965101453875317
optional_tuning_sensitivity,adult,sex,xgboost,baseline,deeper,"deeper (d=7, lr=0.05, n=300)",70,0.8662674650698603,0.6974643973601945,0.18948577706412106,0.1644245142002989,0.18740666282630838,1.5158678999999893,success,,300,7,0.05,0.9,0.9,2.0,4.0,-0.0006141563027790564,0.0056030358807418745
optional_tuning_sensitivity,adult,sex,xgboost,baseline,deeper,"deeper (d=7, lr=0.05, n=300)",71,0.8682634730538922,0.6978873239436618,0.1685527001026632,0.03691280378911399,0.1462934282795934,1.6406238000000002,success,,300,7,0.05,0.9,0.9,2.0,2.0,-0.0006141563027790564,-0.002639576817963951
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",42,0.863196683555965,0.6852702225362063,0.17450378605487543,0.07545333923042896,0.15699617550226022,2.019240599999989,success,,500,4,0.03,0.8,0.9,1.0,2.0,0.0009212344541685846,0.0011687665384399748
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",43,0.8696453247351451,0.6955898171387594,0.15187423256533467,0.03259034110097936,0.14674524058824695,1.663057899999984,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.0032243205895899907,-0.0012869538379579881
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",44,0.8688776293566712,0.6995073891625615,0.17955789559417357,0.12592599588831066,0.17349267894042353,1.5624990000000025,success,,500,4,0.03,0.8,0.9,3.0,2.0,-0.0004606172270843478,-0.0003490200269765098
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",45,0.8641179180101336,0.6928149947934745,0.18036757598648626,0.08720644259053867,0.16341818438820171,2.0262143999999864,success,,500,4,0.03,0.8,0.9,1.0,1.0,0.000767695378473876,-0.009022234263543205
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",46,0.8678028558268079,0.6923901393354769,0.17515736919777175,0.10624890265119469,0.16411700350948188,2.0941732,success,,500,4,0.03,0.8,0.9,3.0,2.0,-0.0018424689083371693,-0.0015424863244627995
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",47,0.8638108398587441,0.6871252204585537,0.1809774689295737,0.09387819859024049,0.1610293100591365,2.047092399999997,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.0033778596652848103,-0.0044805466747040446
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",48,0.8717948717948718,0.7095652173913043,0.1811263992636688,0.10368584333960229,0.16797418034033615,2.0298105999999905,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.0001535390756947086,-0.010041046992408015
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",49,0.862582527253186,0.678173318950018,0.15275975540094636,0.04029190623617873,0.14801522513083054,2.1031863999999985,success,,500,4,0.03,0.8,0.9,1.0,2.0,0.0016889298326424607,-0.0025274316467222002
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",50,0.8679563949025026,0.6941678520625889,0.17205741439043254,0.106185924421772,0.1671629779797526,2.066935000000001,success,,500,4,0.03,0.8,0.9,3.0,2.0,-0.001535390756947641,-0.0026675564086531267
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",51,0.8748656533087671,0.7110953562566465,0.1814462671576833,0.08179438878423662,0.15402337533298974,2.174295099999995,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.0003070781513895282,-0.002961654239333228
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",52,0.8697988638108398,0.7030812324929971,0.18777945463377127,0.12799566599660694,0.17089276687821825,2.127265300000005,success,,500,4,0.03,0.8,0.9,1.0,3.0,0.001535390756947641,0.0014391453307004975
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",53,0.8705665591893137,0.7022253620628753,0.18039225296331024,0.10539408222047653,0.16414215983082778,2.174499300000008,success,,500,4,0.03,0.8,0.9,3.0,4.0,-0.0026101642868109343,0.006214599472234822
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",54,0.8676493167511131,0.6934566145092461,0.17112261245503957,0.12187037807177448,0.17244258758781433,2.067743000000007,success,,500,4,0.03,0.8,0.9,1.0,1.0,0.0018424689083371693,-0.010711997473946522
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",55,0.8668816213726394,0.690909090909091,0.15514723106389428,0.02983261221100475,0.14748927674911605,2.114752199999998,success,,500,4,0.03,0.8,0.9,1.0,1.0,0.001535390756947641,-0.0055837737783963615
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",56,0.8601259020420697,0.6766063187788428,0.1722764020353473,0.07962190817067016,0.15833357012968616,2.055738500000018,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.0033778596652848103,-0.0028958485389319333
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",57,0.8687240902809765,0.6936581870297384,0.17193630544019456,0.034282481219025884,0.13703577569257336,2.3178055999999856,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.0018424689083371693,-0.008484195580864412
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",58,0.8668816213726394,0.6857557085900688,0.1717887137706773,0.10453454591385625,0.1579914394158421,2.0678674000000115,success,,500,4,0.03,0.8,0.9,3.0,4.0,-0.0010747735298632932,0.003365564228087453
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",59,0.8585905112851221,0.6647251547142335,0.16902641064013657,0.07206562597627708,0.14913394576697936,2.085007499999989,success,,500,4,0.03,0.8,0.9,3.0,2.0,-0.0009212344541685846,-0.009122777351813216
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",60,0.8662674650698603,0.691025186236254,0.17398299753369595,0.03734882256770611,0.1409570143927196,2.2835163000000023,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.0024566252111162257,-0.0016089946803985455
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",61,0.8699524028865346,0.6995388435615466,0.17017342834986074,0.03766968325791853,0.14143633339102987,2.3603814000000227,success,,500,4,0.03,0.8,0.9,1.0,2.0,0.00015353907569481962,-0.0031644633752238027
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",62,0.8642714570858283,0.6871903750884643,0.17580949206312718,0.08475552246214946,0.15854881170532242,2.5266482999999766,success,,500,4,0.03,0.8,0.9,1.0,2.0,0.0003070781513895282,-0.00330153637235317
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",63,0.8719484108705665,0.7000000000000001,0.1727131857095031,0.1228708391201111,0.1694904710555589,2.5324337000000128,success,,500,4,0.03,0.8,0.9,1.0,2.0,0.0012283126055581128,-0.0032434987731071174
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",64,0.8696453247351451,0.6977572089711641,0.16540485087457873,0.061070826791542965,0.1534865544519215,2.3871179999999868,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.0003070781513895282,-0.00931434143717308
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",65,0.8622754491017964,0.6842661034846885,0.16469509948652944,0.06640267101483033,0.15853789182763717,2.3405759000000046,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.002303086135421406,-0.007391268881125707
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",66,0.8670351604483341,0.690493209435311,0.17151980981722625,0.05873954858626684,0.14755380561862697,2.0688427000000047,success,,500,4,0.03,0.8,0.9,3.0,3.0,-0.0009212344541685846,0.0005184124477739527
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",67,0.8673422385997236,0.6916488222698073,0.16452107369129526,0.06620843152657763,0.15324572880817128,2.162226599999997,success,,500,4,0.03,0.8,0.9,2.0,3.0,0.0013818516812528214,1.6801182512821144e-05
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",68,0.8645785352372178,0.6878980891719746,0.1815916082819244,0.08128467450501353,0.15579610479383044,2.1496977999999842,success,,500,4,0.03,0.8,0.9,2.0,3.0,-0.001996007984031989,0.0010077259536187544
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",69,0.8707200982650084,0.7026836158192091,0.16767308994641228,0.07605674183214295,0.15948676110871046,2.268344799999994,success,,500,4,0.03,0.8,0.9,2.0,3.0,-0.0003070781513895282,-0.00044907231805452197
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",70,0.8635037617073545,0.682839814484481,0.18178071425785136,0.15986872034834604,0.18091921846972991,2.1448963999999933,success,,500,4,0.03,0.8,0.9,3.0,2.0,-0.0033778596652848103,-0.0008844084758365955
optional_tuning_sensitivity,adult,sex,xgboost,baseline,conservative,"conservative (d=4, lr=0.03, n=500, sub=0.8)",71,0.8673422385997236,0.6925266903914591,0.16445619410729267,0.028197841447317407,0.14192403342677457,2.092297599999995,success,,500,4,0.03,0.8,0.9,3.0,1.0,-0.001535390756947641,-0.007008971670782793
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),42,0.8622754491017964,0.6869109947643979,0.08810010265725435,0.053108380707867164,0.1906854002167061,0.9078710000000001,success,,200,5,0.1,0.9,0.9,3.0,2.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),43,0.8728696453247351,0.7074204946996465,0.051362761115536226,0.06698990339216959,0.22188266838335047,0.9061579999999765,success,,200,5,0.1,0.9,0.9,1.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),44,0.8693382465837556,0.704,0.09445230451107361,0.03923611111111114,0.18085963367963195,0.8940092999999933,success,,200,5,0.1,0.9,0.9,2.0,4.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),45,0.8633502226316597,0.6954140999315537,0.09929920506843586,0.12250937468328771,0.21155410571002814,1.1612389999999948,success,,200,5,0.1,0.9,0.9,2.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),46,0.8696453247351451,0.6994690265486725,0.10200494354354243,0.08211805555555551,0.18627533435923876,0.9226176000000237,success,,200,5,0.1,0.9,0.9,1.0,4.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),47,0.8671886995240289,0.6961714085001757,0.09806621580738449,0.05223910080398242,0.18193669396772896,0.9174051999999904,success,,200,5,0.1,0.9,0.9,1.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),48,0.8719484108705665,0.7126119917298416,0.08115633000759101,0.036537102848916536,0.19133723768283056,0.9235759999999971,success,,200,5,0.1,0.9,0.9,2.0,4.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),49,0.8608935974205435,0.675268817204301,0.09930139466102345,0.13593179602294636,0.20441161940026334,0.9231254000000035,success,,200,5,0.1,0.9,0.9,4.0,1.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),50,0.8694917856594503,0.7015449438202247,0.06299621284413964,0.02248384781048096,0.20026968930408012,0.9403566000000012,success,,200,5,0.1,0.9,0.9,1.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),51,0.8751727314601566,0.7146367146367146,0.09028311358008166,0.005354850540986611,0.16890334230444387,0.985822799999994,success,,200,5,0.1,0.9,0.9,2.0,2.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),52,0.8682634730538922,0.7033195020746887,0.07847672985136411,0.056880520999326056,0.20238395938984227,0.97301250000001,success,,200,5,0.1,0.9,0.9,2.0,2.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),53,0.8731767234761246,0.7109867039888035,0.1038886534763193,0.07344725599737101,0.18553743140324186,0.9328715000000045,success,,200,5,0.1,0.9,0.9,1.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),54,0.865806847842776,0.6924700914848697,0.08963870160072254,0.039408866995073955,0.1833371770099389,0.9905147000000056,success,,200,5,0.1,0.9,0.9,3.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),55,0.8653462306156917,0.6902154715648181,0.09128862063049634,0.0797377787462773,0.19646557718997448,0.9837108000000114,success,,200,5,0.1,0.9,0.9,3.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),56,0.8635037617073545,0.6905673512008355,0.06150298295281503,0.02795123401724653,0.20117122322809813,0.9192554999999913,success,,200,5,0.1,0.9,0.9,1.0,2.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),57,0.8705665591893137,0.7034822370735138,0.0963074274722533,0.04769966875230036,0.1811366290274951,0.9257885000000101,success,,200,5,0.1,0.9,0.9,2.0,1.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),58,0.8679563949025026,0.6950354609929078,0.059735457181277596,0.026666666666666727,0.20218049276756908,0.9457011999999736,success,,200,5,0.1,0.9,0.9,2.0,2.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),59,0.8595117457392907,0.6723952738990332,0.07692571075748644,0.040735351855701096,0.1908295416342015,0.9185655999999938,success,,200,5,0.1,0.9,0.9,2.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),60,0.8687240902809765,0.6994727592267136,0.07696590994986016,0.03531853042758937,0.19240436945884018,0.9117397999999923,success,,200,5,0.1,0.9,0.9,1.0,1.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),61,0.8697988638108398,0.7034965034965035,0.07434834725398173,0.003608224365951429,0.18262228933343222,0.9742032999999992,success,,200,5,0.1,0.9,0.9,2.0,1.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),62,0.8639643789344388,0.6908583391486391,0.08857862321041732,0.13934659090909096,0.22263085984458603,1.0481779999999787,success,,200,5,0.1,0.9,0.9,2.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),63,0.8707200982650084,0.700355871886121,0.05289610176691087,0.04205428928814192,0.20878107309403707,0.935460699999993,success,,200,5,0.1,0.9,0.9,2.0,1.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),64,0.8699524028865346,0.7029112592072957,0.08104337940283185,0.09126492503815431,0.20926140571723503,0.9392550000000028,success,,200,5,0.1,0.9,0.9,2.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),65,0.8645785352372178,0.6911764705882353,0.09324418747359996,0.039030016597743855,0.17963262516699524,1.1220748000000071,success,,200,5,0.1,0.9,0.9,1.0,2.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),66,0.8679563949025026,0.6965419901199718,0.07478632478632477,0.05427881512937405,0.19525447375627833,1.5255977999999857,success,,200,5,0.1,0.9,0.9,1.0,4.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),67,0.8659603869184708,0.6950750960530911,0.08260934665945233,0.06582600060047583,0.20010218006525435,1.1552527000000055,success,,200,5,0.1,0.9,0.9,3.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),68,0.8665745432212498,0.6941217881027807,0.0776628561059699,0.013882007400761509,0.18403380968991673,1.113366099999979,success,,200,5,0.1,0.9,0.9,1.0,1.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),69,0.8710271764163979,0.7064989517819706,0.08553365110742159,0.005330354455819197,0.1736235686344623,1.2413417000000209,success,,200,5,0.1,0.9,0.9,1.0,1.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),70,0.8668816213726394,0.6961093585699264,0.10408736800935599,0.07344139718042786,0.18457081065903197,1.08876810000001,success,,200,5,0.1,0.9,0.9,1.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,default,default (main-grid),71,0.8688776293566712,0.6982332155477031,0.08824321373578571,0.02022004162949753,0.1774568242924521,0.9401978999999869,success,,200,5,0.1,0.9,0.9,1.0,3.0,0.0,0.0
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",42,0.8613542146476278,0.6743598990263253,0.07175036034341037,0.027177700348432032,0.18762435917674666,1.1915155000000084,success,,300,3,0.05,0.9,0.9,4.0,1.0,-0.0009212344541685846,-0.003061041039959439
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",43,0.8674957776754184,0.6839985353350421,0.04755376532861344,0.04325561124427979,0.2125077151993289,1.2235022999999785,success,,300,3,0.05,0.9,0.9,4.0,1.0,-0.005373867649316688,-0.009374953184021567
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",44,0.8653462306156917,0.6850987432675045,0.08468951873071152,0.02447916666666672,0.17614000591017054,1.2223021000000074,success,,300,3,0.05,0.9,0.9,4.0,2.0,-0.003992015968063867,-0.004719627769461415
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",45,0.8604329801934593,0.6795911173775115,0.0952871914410376,0.1338198033850208,0.211865808464008,1.2776371999999867,success,,300,3,0.05,0.9,0.9,4.0,4.0,-0.0029172424382004625,0.0003117027539798478
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",46,0.865806847842776,0.6819505094614264,0.08932488454835764,0.03819444444444442,0.17386404565579217,1.3017921999999942,success,,300,3,0.05,0.9,0.9,4.0,1.0,-0.003838476892369158,-0.012411288703446599
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",47,0.8616612927990174,0.674141048824593,0.08208088032185265,0.003121110957469919,0.17035660410188153,1.2076087000000086,success,,300,3,0.05,0.9,0.9,4.0,1.0,-0.005527406725011508,-0.011580089865847437
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",48,0.8682634730538922,0.6970338983050848,0.07248940024947967,0.0038300743172533513,0.18189926655796496,1.198808299999996,success,,300,3,0.05,0.9,0.9,4.0,1.0,-0.0036849378166743385,-0.009437971124865607
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",49,0.8622754491017964,0.6739367502726281,0.09106346090104792,0.1522232047706505,0.21305579452490211,1.270600800000011,success,,300,3,0.05,0.9,0.9,2.0,4.0,0.0013818516812529325,0.008644175124638775
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",50,0.8633502226316597,0.677536231884058,0.060318181633604556,0.02799712849964109,0.19944773220016934,1.2554930000000013,success,,300,3,0.05,0.9,0.9,4.0,2.0,-0.006141563027790564,-0.0008219571039107809
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",51,0.8704130201136189,0.6953068592057762,0.0848310019409678,0.0026040711534934813,0.16670489267751973,1.2761060999999927,success,,300,3,0.05,0.9,0.9,4.0,1.0,-0.004759711346537743,-0.0021984496269241427
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",52,0.8647320743129127,0.685469475187433,0.07324812246324325,0.04442242368243687,0.19613060164365445,1.272652800000003,success,,300,3,0.05,0.9,0.9,4.0,1.0,-0.003531398740979519,-0.006253357746187821
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",53,0.8688776293566712,0.6905797101449276,0.10005637119087019,0.0858116989812685,0.18412493111067957,1.2257399000000078,success,,300,3,0.05,0.9,0.9,4.0,2.0,-0.004299094119453395,-0.001412500292562291
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",54,0.8651926915399969,0.681422351233672,0.08362897911723194,0.045273281726483705,0.18327378422268073,1.2027397999999891,success,,300,3,0.05,0.9,0.9,4.0,2.0,-0.0006141563027790564,-6.339278725817077e-05
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",55,0.8653462306156917,0.6828209764918626,0.08179597211360433,0.06348514563812024,0.19281014791675039,1.1982651999999803,success,,300,3,0.05,0.9,0.9,3.0,1.0,0.0,-0.003655429273224098
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",56,0.8550591125441425,0.6559766763848396,0.04300114474805758,0.034641688968183204,0.21677645235811083,1.3070074999999974,success,,300,3,0.05,0.9,0.9,4.0,4.0,-0.008444649163212081,0.015605229130012693
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",57,0.8659603869184708,0.6821987622861303,0.09235645392805719,0.07274199484725796,0.18495421553231622,1.2383904000000143,success,,300,3,0.05,0.9,0.9,4.0,4.0,-0.004606172270842923,0.0038175865048211133
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",58,0.8653462306156917,0.6774549466715704,0.057278333981120366,0.03785714285714281,0.2023803103756346,1.2223141000000055,success,,300,3,0.05,0.9,0.9,4.0,3.0,-0.0026101642868109343,0.00019981760806550564
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",59,0.8545984953170582,0.6511970534069982,0.07871347983497516,0.06705004734520426,0.19279232534598134,1.2264078999999697,success,,300,3,0.05,0.9,0.9,4.0,4.0,-0.004913250422232451,0.001962783711779853
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",60,0.8630431444802702,0.6777456647398844,0.07076519942553353,0.04639033121930025,0.19611664566680007,1.2449584999999956,success,,300,3,0.05,0.9,0.9,4.0,3.0,-0.005680945800706327,0.003712276207959886
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",61,0.8667280822969445,0.6848220769789398,0.06017722003157841,0.04054033905381027,0.2005249060759485,1.5352095000000077,success,,300,3,0.05,0.9,0.9,4.0,4.0,-0.003070781513895282,0.01790261674251628
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",62,0.8584369722094273,0.6695340501792114,0.07871741415732254,0.11349431818181821,0.2155884769925754,1.2442715000000248,success,,300,3,0.05,0.9,0.9,4.0,1.0,-0.005527406725011508,-0.007042382852010615
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",63,0.8662674650698603,0.6824644549763034,0.03838634314288056,0.07030499012592961,0.23192213889625712,1.233768800000007,success,,300,3,0.05,0.9,0.9,4.0,4.0,-0.0044526331951481035,0.023141065802220057
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",64,0.8648856133886074,0.6797671033478894,0.06481395293221659,0.07119130981237098,0.20823612910133965,1.2197733999999514,success,,300,3,0.05,0.9,0.9,4.0,2.0,-0.005066789497927271,-0.0010252766158953819
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",65,0.8601259020420697,0.673827425707125,0.08313311342398258,0.02484035220975045,0.17756585966125316,1.3259502000000225,success,,300,3,0.05,0.9,0.9,4.0,1.0,-0.0044526331951481035,-0.0020667655057420853
optional_tuning_sensitivity,adult,race,xgboost,baseline,shallower,"shallower (d=3, lr=0.05, n=300)",66,0.8639643789344388,0.6782861292665214,0.0779092702169625,0.025958075730135977,0.175493896796764,1.275228200000015,success,,300,3,0.05,0.9,0.9,4.0,2.0,-0.003992015968063867,-0.01976057695951433
