analysis,dataset,evaluation_cells,model,condition_id,mitigation,eo_protected_attribute,eo_protected_column,seed,accuracy,f1,sex_abs_spd,sex_abs_eod,race_abs_spd,race_abs_eod,marginal_abs_spd,marginal_abs_eod,subgroup_pr_gap,subgroup_tpr_gap,subgroup_fpr_gap,n_cells,min_cell_n,cfs_sex,runtime_seconds,status,error
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,42,0.8243512974051896,0.5991590749824808,0.08680633381200545,0.04568774878372406,0.06785588349625177,0.045369521364386545,0.08680633381200545,0.04568774878372406,0.12484344247629271,0.14750571466989376,0.016912562789963198,4,414,0.1341673909016884,0.47337409999999736,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,43,0.822201750345463,0.5916784203102962,0.06741242784905588,0.02440054035798722,0.04611862650347184,0.046469819132708645,0.06741242784905588,0.046469819132708645,0.1045887712224942,0.19088607594936702,0.03579916815210933,4,395,0.10532603957716588,0.5400873000000033,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,44,0.82081989866421,0.5653631284916201,0.09280184497732358,0.0015332256612232142,0.06681002650829064,0.008159722222222221,0.09280184497732358,0.008159722222222221,0.14110088509969232,0.06225425950196595,0.033689348051006374,4,418,0.14056835340753698,0.4638266999999985,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,45,0.8172884999232305,0.5780141843971631,0.08972534070846971,0.024667663274983598,0.07851443428366506,0.14086348434174517,0.08972534070846971,0.14086348434174517,0.1389748700216924,0.21446822101564988,0.02266997994072034,4,412,0.1315508407535135,0.4364725000000007,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,46,0.8252725318593582,0.5876811594202899,0.09375890594265897,0.0022697163652615204,0.09027844164926134,0.07829861111111114,0.09375890594265897,0.07829861111111114,0.13890823686528242,0.16515837104072395,0.03380658180079013,4,455,0.13398826198612607,0.44938459999999836,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,47,0.8200522032857362,0.5768953068592059,0.08186823466524124,0.02685795879513153,0.07074237695168265,0.04149299725421257,0.08186823466524124,0.04149299725421257,0.11907119578066071,0.07562189054726365,0.032372976745233116,4,421,0.12719161103836363,0.4677213000000009,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,48,0.8350990327038231,0.6410427807486632,0.1108256241557545,0.09327932359229074,0.05893594533236718,0.009333482074083466,0.1108256241557545,0.09327932359229074,0.13666592003730527,0.11020960108181199,0.006472396147730819,4,397,0.17053470359594097,0.41049740000000057,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,49,0.8215875940426839,0.5873579545454545,0.06414277934636331,0.037019018133569226,0.06434308151245507,0.109731764279074,0.06434308151245507,0.109731764279074,0.10954413059676218,0.2825688073394495,0.02273280218628941,4,399,0.10764828259736178,0.4148502999999977,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,50,0.8257331490864425,0.588917059036581,0.08673296954093043,0.05575503937397852,0.04366876063395639,0.024034458004307202,0.08673296954093043,0.05575503937397852,0.10141751281793505,0.10833333333333339,0.02568561847593239,4,435,0.14340068090636096,0.40930900000000037,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,51,0.8297251650545063,0.6142608695652173,0.09072137994802876,0.0021971427142547517,0.08124661764846491,0.04845039427837883,0.09072137994802876,0.04845039427837883,0.14510637240282334,0.07874617737003065,0.032141361804574234,4,420,0.12290080520449254,0.5054243000000014,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,52,0.8284968524489482,0.6057183198023297,0.09726443279684197,0.03197753161398853,0.05799163043383401,0.07001709584834237,0.09726443279684197,0.07001709584834237,0.12340136691321037,0.11327913279132795,0.023167070217917668,4,440,0.1430564511383619,0.4591963000000021,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,53,0.8248119146322739,0.5917710196779964,0.08156559176422018,0.021825085100811714,0.0838527216356082,0.06223299375616165,0.0838527216356082,0.06223299375616165,0.12357762056596255,0.08360976883897092,0.053397364434153737,4,416,0.1217857242584815,0.4728369999999984,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,54,0.8211269768155995,0.5683586513523528,0.0770879440437278,0.004349498291156884,0.06017863055772821,0.015716631480178267,0.0770879440437278,0.015716631480178267,0.10737497722455551,0.06505034446210922,0.028369974252327186,4,452,0.11730782997790827,0.46567730000000296,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,55,0.8257331490864425,0.5892146217879117,0.060323899571967016,0.09350989904287399,0.07176079105032965,0.0853127042928743,0.07176079105032965,0.09350989904287399,0.09923674799912424,0.21543264942016055,0.034256990145417054,4,440,0.12538561298799356,0.5455219000000007,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,56,0.8235836020267158,0.6050189068408388,0.09688024632771802,0.00029519205933359327,0.058391010645307884,0.002230151650312151,0.09688024632771802,0.002230151650312151,0.15022546107323745,0.0060882800608828,0.0425381340071121,4,438,0.12783152479518217,0.45471510000000137,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,57,0.8291110087517273,0.6060176991150442,0.10426866258622232,0.03182375395963355,0.08577522728959375,0.06976321923690343,0.10426866258622232,0.06976321923690343,0.14873652667829512,0.19084745762711863,0.0344987692996196,4,435,0.15118804721870424,0.43626950000000164,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,58,0.8225088284968525,0.5912305516265913,0.08866520545169015,0.029607174434760575,0.0623908255487203,0.07047619047619047,0.08866520545169015,0.07047619047619047,0.11780126750432385,0.13538968683776786,0.029993404861099943,4,417,0.131732667656056,0.5404736000000057,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,59,0.8171349608475357,0.5837119888150996,0.09387053938410303,0.0194264445541793,0.05505711318795431,0.01069308760017551,0.09387053938410303,0.0194264445541793,0.12779067945119604,0.1402116402116403,0.021599176367480863,4,444,0.13239685896185782,0.6785659000000024,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,60,0.8292645478274221,0.611731843575419,0.1124325663480328,0.007162416943381045,0.06900400614779914,0.04660531764244025,0.1124325663480328,0.04660531764244025,0.1578301257323964,0.0636215334420881,0.039862295755831875,4,398,0.15218441711646435,0.5149481999999992,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,61,0.8271150007676954,0.590843023255814,0.09339212609785569,0.06736425339366514,0.04510557380604055,0.022538977272162475,0.09339212609785569,0.06736425339366514,0.11128999354920523,0.07566864445458699,0.01105712409717663,4,423,0.15740793636653488,0.4935812000000013,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,62,0.811761093198219,0.5535324107793154,0.07218346060171829,0.05159923885165879,0.06958138164972667,0.11519886363636367,0.07218346060171829,0.11519886363636367,0.10590652335935355,0.19365530303030298,0.04128174137807242,4,424,0.12591255925571038,0.511580600000002,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,63,0.8211269768155995,0.5762095307384503,0.09013630494045625,0.0131176918596837,0.03582819754227248,0.028926400971721167,0.09013630494045625,0.028926400971721167,0.09931377184373665,0.04343563094421021,0.03394454015915989,4,419,0.13561952304025116,0.5011624000000054,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,64,0.8237371411024106,0.5713218820014936,0.07165381607737355,0.08320552263232561,0.06533510915215075,0.06394649429930871,0.07165381607737355,0.08320552263232561,0.12547953681605234,0.1541875447387258,0.03212195995701151,4,419,0.14048270087986467,0.43113790000000307,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,65,0.8192845079072624,0.5718443070207347,0.06614089394887968,0.039885084245671276,0.07521517208872974,0.07637212704306973,0.07521517208872974,0.07637212704306973,0.10355018076697715,0.19486948694869488,0.027206624221549597,4,426,0.11407095427562469,0.45806989999999814,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,66,0.8255796100107478,0.582659808963997,0.08050306755006421,0.03809034321283766,0.06218994680533141,0.02636399591998162,0.08050306755006421,0.03809034321283766,0.13319008301193574,0.19886363636363635,0.027629380950064057,4,421,0.13373216161172063,0.4578355000000016,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,67,0.8241977583294948,0.6020159888773028,0.07661952068140246,0.015789473684210464,0.060500103791274046,0.07605718376867826,0.07661952068140246,0.07605718376867826,0.11486580995953827,0.14128078817733986,0.02397597073856067,4,406,0.11167951594410674,0.43398129999999924,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,68,0.8291110087517273,0.606852702225362,0.09321352491541707,0.02849035476154127,0.06641262928688077,0.04273069352009318,0.09321352491541707,0.04273069352009318,0.14767266366875934,0.12225274725274726,0.027904929985223474,4,443,0.13677830033853122,0.43885780000000096,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,69,0.8234300629510211,0.5892857142857144,0.0716385650394041,0.04237562793712524,0.05850905850905849,0.016654169663396945,0.0716385650394041,0.04237562793712524,0.10357482526633593,0.0630106699990387,0.01554672572173231,4,446,0.11911464331827155,0.4934767000000022,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,70,0.8241977583294948,0.5882775979863358,0.10662773528450668,0.07636316370962498,0.06993340352108107,0.019404086601914505,0.10662773528450668,0.07636316370962498,0.13784230797582192,0.12507739938080498,0.020996053435492656,4,448,0.1768812734191033,0.4857713999999973,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_sex,equalized_odds,sex,sex_binary,71,0.828036235221864,0.6022727272727273,0.08666032716600436,0.032052177964127626,0.0734437101827056,0.030627415997621088,0.08666032716600436,0.032052177964127626,0.12128558995399727,0.1912568306010929,0.042197160924085576,4,420,0.13151567040101525,0.4470900000000029,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,42,0.8366344234607708,0.6130909090909091,0.15037519654674297,0.01463954002653689,0.02455229362141015,0.02871813680542823,0.15037519654674297,0.02871813680542823,0.15180768830296015,0.10726351351351349,0.11217248153169354,4,414,0.21445698903633492,0.539809499999997,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,43,0.844925533548288,0.6426043878273178,0.15189679232452535,0.07058426207362378,0.024114716438838224,0.04743226556257718,0.15189679232452535,0.07058426207362378,0.15912788893617047,0.22220264317180616,0.06986054002124686,4,395,0.22865313613364252,0.5566699000000028,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,44,0.8344848764010441,0.5888634630053394,0.1433463576272494,0.09710639074901378,0.03529392330475206,0.12743055555555555,0.1433463576272494,0.12743055555555555,0.16605446141751495,0.23660293235016716,0.06462822818746394,4,418,0.25113753675664535,0.7754309000000035,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,45,0.8403193612774451,0.6401384083044982,0.17265685890039906,0.09301570461815434,0.05737851891698045,0.13832978615587316,0.17265685890039906,0.13832978615587316,0.18801179745026095,0.25835347273300413,0.11182300039994374,4,412,0.25363231281257304,0.6281372999999988,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,46,0.8426224474128666,0.6244045437889337,0.16382879840439385,0.10357057349443743,0.08226313117129247,0.013194444444444398,0.16382879840439385,0.10357057349443743,0.19444562770911644,0.11075913696803852,0.07063288470323646,4,455,0.2637205092890249,0.5937391000000005,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,47,0.8389375095961922,0.621436304583183,0.16286740612053988,0.08551483420593375,0.04399748951930685,0.023437962981253557,0.16286740612053988,0.08551483420593375,0.16796431965177944,0.11664889836531628,0.07874902995498992,4,421,0.25237137552632655,0.6271030999999994,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,48,0.8444649163212038,0.6315023644961805,0.16124705446209042,0.11080998537236181,0.03470161785562706,0.06232237432734655,0.16124705446209042,0.11080998537236181,0.1650165778840721,0.19117647058823534,0.07939020118106295,4,397,0.2611793538991056,0.595590399999999,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,49,0.8384768923691079,0.6160583941605839,0.13223555746775423,0.025298540468819075,0.05461105020269755,0.09482348139582336,0.13223555746775423,0.09482348139582336,0.16938291675133782,0.2964169381107492,0.08335941320293398,4,399,0.1968077275192524,0.5513584000000051,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,50,0.8346384154767388,0.5964780816785313,0.1416806221685521,0.05274627309197166,0.021033499662039074,0.06535534816941857,0.1416806221685521,0.06535534816941857,0.14264131724062884,0.1824074074074074,0.06201793160221192,4,435,0.22580052615963514,0.4901535999999993,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,51,0.8513741747274681,0.6589147286821706,0.1694335772474373,0.0678313634620834,0.06340061384302065,0.002530717036493657,0.1694335772474373,0.0678313634620834,0.1850631275474699,0.09736180904522618,0.06628072682564648,4,420,0.24426751886425616,0.4711856000000054,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,52,0.8461538461538461,0.6421428571428571,0.1673371824941386,0.11796615485508177,0.05329840512297282,0.029125433533752076,0.1673371824941386,0.11796615485508177,0.1820311768560996,0.14661246612466128,0.056986253566717354,4,440,0.26456775590783765,0.43420369999999764,success,
optional_subgroup_mitigation_sensitivity,adult,sex_binary x race_binary,logistic_regression,equalized_odds_race,equalized_odds,race,race_binary,53,0.8360202671579917,0.5963718820861679,0.14511482659956043,0.11150824823252165,0.043403899582584726,0.03676470588235292,0.14511482659956043,0.11150824823252165,0.1514554820341764,0.160889533478366,0.05480755142293604,4,416,0.2547050181610322,0.46672370000000285,success,
