dataset,model,mitigation,protected_attribute,run_block,n_seeds,mean_accuracy,std_accuracy,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_spd,std_spd,mean_di,std_di,mean_eod,std_eod,mean_aod,std_aod,mean_cfs,std_cfs,mean_acfs_balanced,std_acfs_balanced,mean_abs_spd,mean_abs_eod,mean_abs_aod
bank_uci,mlp,baseline,job_group,optional_main_grid_extension,30,0.8998543335761107,0.002670170548724237,0.6522149008246342,0.04526566867210821,0.24428879310344828,0.028979891996605122,0.3536668839370165,0.029151648116098612,-0.008637920232295822,0.004039249285491382,0.8166404462082746,0.0775190143614605,-0.017931731709388388,0.025508717731243725,-0.01063650288408373,0.013086897693543953,0.05894171608417101,0.02171754095091226,0.058941716084171,0.021717540950912252,0.008798989277750947,0.02604429517818715,0.014185792601621417
bank_uci,mlp,equalized_odds,age_group,optional_main_grid_extension,30,0.8867807720320465,0.005247930455680637,0.503900799178261,0.05060448973766031,0.22819683908045976,0.03472538763868537,0.3107511094930294,0.027550000982461798,0.018356870456966646,0.0073420773849000726,1.3830023835011465,0.13550073973496024,-0.0038716526652942656,0.03515396257240387,-0.0015243496533354436,0.01764482485155901,0.11091072464307754,0.03551145272783873,0.11091072464307755,0.035511452727838726,0.018356870456966646,0.028135531559918582,0.014148113054278393
bank_uci,mlp,equalized_odds,job_group,optional_main_grid_extension,30,0.8974265598446224,0.002080894097714898,0.6244694741027286,0.037554362550810516,0.2330459770114942,0.039133192402070395,0.33660760830723413,0.03800231835840901,-0.002140483450045808,0.004289101118765215,0.9522569216597698,0.09044981716406551,0.004781736539575763,0.029106403074085394,0.0028190526207407616,0.014495865258090618,0.029848809930026914,0.019090794093557486,0.029848809930026914,0.019090794093557493,0.0035341130182816676,0.024553379974584014,0.012276927469722811
bank_uci,mlp,reweighing,age_group,optional_main_grid_extension,30,0.8871854009872947,0.00574086874493596,0.5048581741604103,0.05163441538880913,0.26390086206896546,0.032149168272504365,0.34426390712441307,0.027683303245770022,0.06390802425310467,0.012826876972789648,2.3878443050701597,0.28143329293790376,0.08225021200387696,0.0347799053618924,0.059152176827137026,0.019501001451419944,0.39828867953856956,0.08149346509363399,0.39828867953856956,0.08149346509363395,0.06390802425310467,0.08225021200387696,0.059152176827137026
bank_uci,mlp,reweighing,job_group,optional_main_grid_extension,30,0.8852229505543416,0.007103034499503525,0.49352113523855273,0.062428998113119326,0.28308189655172417,0.028569387260196175,0.3566791131485449,0.01997857504386073,-0.009859126969549364,0.006316122178055375,0.8623985882669719,0.08638792349383,-0.02249111629422079,0.03217124498365528,-0.013170713173836618,0.016450892441551415,0.05049406714970579,0.025118290628990857,0.05049406714970581,0.02511829062899086,0.010128442194435382,0.03267041035005549,0.017841546194238646
bank_uci,random_forest,ExponentiatedGradient_DP,age_group,required,30,0.8821194464675892,0.0021047721112881592,0.4565416416498501,0.016759804167117094,0.24288793103448275,0.013290196409208956,0.31691492739362165,0.013716672910999914,0.04342964888000809,0.00754535140202222,1.8534128625812853,0.17241162810746,0.037683368576294694,0.03070275612943308,0.030051894537073864,0.01554191650806033,0.24201708492331722,0.05169526832138334,0.24201708492331725,0.05169526832138334,0.04342964888000809,0.04100862368677575,0.030217204545199865
bank_uci,random_forest,ExponentiatedGradient_EO,age_group,required,30,0.8838836287124707,0.0022984808689709957,0.4759794149416775,0.01562290455822457,0.3011135057471265,0.012664095137303393,0.36870383335248924,0.011919812771773165,0.07165118710016194,0.008205731043739659,2.2630440037843633,0.1711786970542903,0.0959333182445238,0.03279360777899272,0.06779215366431954,0.017413164819535015,0.37460516569834196,0.05502703832442051,0.37460516569834196,0.05502703832442051,0.07165118710016194,0.0959333182445238,0.06779215366431954
bank_uci,random_forest,baseline,age_group,required,30,0.8855264222707778,0.0024693765985503917,0.4875582418253899,0.01698910168023678,0.3100574712643678,0.015207632338220218,0.3788466868538905,0.01407739575811586,0.08086444889302476,0.008146423047359104,2.4624794852149194,0.17354391486834256,0.11446758858485238,0.03435190856677069,0.08033873103493556,0.017850883845034825,0.43453756343193306,0.055518280053415386,0.43453756343193306,0.055518280053415386,0.08086444889302476,0.11446758858485238,0.08033873103493556
bank_uci,random_forest,baseline,job_group,required,30,0.8855264222707778,0.0024693765985503917,0.4875582418253899,0.01698910168023678,0.3100574712643678,0.015207632338220218,0.3788466868538905,0.01407739575811586,-0.014480261852163384,0.004019140446132495,0.817751919675658,0.04829855842650284,-0.03211367636397119,0.019408151807621028,-0.01975194394773786,0.00962381643734659,0.06250246708306736,0.016799268731291638,0.06250246708306738,0.016799268731291638,0.014480261852163384,0.033353503966800466,0.019928022188963664
bank_uci,random_forest,equalized_odds,age_group,required,30,0.866274176580076,0.007307522678130325,0.3816779142842195,0.02575941947836465,0.2931393678160919,0.02357220977718988,0.3303659416659837,0.014131458752605054,0.02118142121669814,0.007790812474739793,1.25970667238492,0.09412312410813513,0.0050389707586859685,0.044426103658757286,0.0020043286308231434,0.02176921345127505,0.08364719791677414,0.028708026518067902,0.08364719791677416,0.02870802651806791,0.02118142121669814,0.035928623336362264,0.017772074729116363
bank_uci,random_forest,equalized_odds,job_group,required,30,0.8828032694019586,0.003210809424326754,0.4681392992824068,0.022643554955362896,0.290625,0.020801350643632952,0.35816387135715455,0.018434820927537787,-0.0029384444623875463,0.004885356444473003,0.9628576070158485,0.06647680143696376,0.0028349540003772666,0.034764981183371464,0.0018401012687241497,0.016492797136777784,0.027884024566175787,0.013602989261621326,0.0278840245661758,0.013602989261621333,0.004879358540074905,0.0270696356931608,0.012817316924213729
bank_uci,random_forest,reweighing,age_group,required,30,0.8848992473901433,0.0023785945738378613,0.483192155281499,0.01627088318026507,0.3085129310344828,0.015286984619459348,0.37638156451540866,0.01410897851862764,0.07820718152571124,0.008185263196219508,2.393168197809392,0.16498134359483727,0.1101787216784768,0.030277850204937833,0.07711484532439017,0.01621505931547335,0.4146672365844926,0.052007889922092695,0.4146672365844926,0.052007889922092695,0.07820718152571124,0.1101787216784768,0.07711484532439017
bank_uci,random_forest,reweighing,job_group,required,30,0.8854576353483855,0.0024679598443738,0.4871251346657563,0.01701352220748746,0.30833333333333335,0.0148554775513684,0.3773955825724546,0.013301115450957484,-0.01376373179449339,0.004824246209584006,0.825930735200872,0.05802611127946768,-0.030829251527057778,0.025030989999658464,-0.018798623180244348,0.012466565115502879,0.06036925021405203,0.020402714810019346,0.06036925021405204,0.020402714810019346,0.01376373179449339,0.03392830899497409,0.019715695267612614
bank_uci,xgboost,baseline,age_group,optional_main_grid_extension,30,0.90050578619406,0.0019939784553998493,0.6371774183354737,0.02366524994597804,0.27227011494252873,0.013448134533338721,0.3812597469574568,0.014598033603182051,0.06920097542860894,0.008397399355866968,3.023025600080091,0.27258548717447195,0.11348466101937486,0.03550092495824413,0.07382526797613731,0.018700540184513184,0.5698841261260531,0.08085704311723217,0.5698841261260531,0.08085704311723219,0.06920097542860894,0.11348466101937486,0.07382526797613731
bank_uci,xgboost,baseline,job_group,optional_main_grid_extension,30,0.90050578619406,0.0019939784553998493,0.6371774183354737,0.02366524994597804,0.27227011494252873,0.013448134533338721,0.3812597469574568,0.014598033603182051,-0.009036987597045824,0.004102396202699837,0.8309927172951291,0.07109587280056771,-0.021235967981289256,0.024159854941025728,-0.012081218919958052,0.012265753077283682,0.05475481507019108,0.022922908533005697,0.0547548150701911,0.022922908533005694,0.009036987597045824,0.026505279848207226,0.01446971013064052
bank_uci,xgboost,equalized_odds,age_group,optional_main_grid_extension,30,0.8837379622885811,0.0046232978891574995,0.47293879018439827,0.03694401566743959,0.2513649425287356,0.015748309847591572,0.3274736644756434,0.015425441163081177,0.020027358863382146,0.007220036832904886,1.3634193233054963,0.1442560482454487,0.00250574646807293,0.03108269923122778,0.00116601500955234,0.016275490684907086,0.10510048018088396,0.04046760712265772,0.10510048018088396,0.040467607122657706,0.020027358863382146,0.024494905792260217,0.012460332762397271
bank_uci,xgboost,equalized_odds,job_group,optional_main_grid_extension,30,0.8974346524237276,0.002808168777516327,0.604823965942304,0.030340565912041182,0.2600215517241379,0.02263576786296578,0.36309716817251303,0.02412333996883168,-0.002700752805809811,0.005330452485709697,0.9518897610883436,0.10228452932542058,-0.0009782942598331736,0.03195993535235227,0.00020597622616770687,0.0158371569872264,0.03279221128454768,0.01980890030951764,0.0327922112845477,0.01980890030951764,0.004568952898261784,0.025174755806578065,0.012711488791651654
bank_uci,xgboost,reweighing,age_group,optional_main_grid_extension,30,0.90053815651048,0.0025221066948828987,0.6534729492372333,0.030647186685189468,0.24989224137931035,0.0149912877288059,0.3613138834640514,0.01858844448792689,0.05511823262321525,0.006687964454688284,2.7232982039571114,0.22586801375371335,0.08005314961347111,0.029015906143253,0.05283058500510843,0.015019449418268167,0.47782504279972654,0.0669667421817855,0.47782504279972654,0.06696674218178551,0.05511823262321525,0.08005314961347111,0.05283058500510843
bank_uci,xgboost,reweighing,job_group,optional_main_grid_extension,30,0.9008294893582586,0.0023063813731417876,0.6445465689598362,0.027507033702592984,0.2678879310344827,0.014857813360670246,0.37818765242762514,0.01669898719339882,-0.007544804909197725,0.004136873676864508,0.853433061515296,0.07637581739983064,-0.018664894624738367,0.02264266267469226,-0.010143531596666356,0.011476064059269625,0.04780188638829314,0.023982073036446932,0.047801886388293156,0.023982073036446932,0.007594796137789563,0.023830479867628814,0.012151984760344675
